platform_id,video_id,watch_count,total_time_watched,price_per_watch
54,1476,900104,27003120,0.37
118,1386,983065,27525820,0.39
159,1389,1514,45420,0.14
113,1322,304764,9142920,0.36
29,800,312691,14071095,0.42
76,1098,98056,2745568,0.34
77,1385,775260,43414560,0.26
161,888,1506,34638,0.41
137,785,882349,16764631,0.16
57,390,788743,41014636,0.39
160,606,2001,26013,0.11
70,881,112039,4145443,0.43
127,1864,529906,12717744,0.32
17,1644,452222,7235552,0.16
65,1297,5932,83048,0.31
159,459,1505,18060,0.35
162,482,1501,12008,0.16
68,481,433938,7810884,0.29
125,1191,862924,11218012,0.37
51,1693,989832,57410256,0.32
60,759,791601,46704459,0.13
161,482,1501,12008,0.25
108,1722,270663,8119890,0.21
125,1081,914366,23773516,0.11
132,1071,900590,26117110,0.21
68,211,292307,2046149,0.45
160,892,2004,50100,0.12
150,1546,497687,5474557,0.38
63,866,387188,13938768,0.13
107,1653,205785,11523960,0.26
59,520,287690,13233740,0.25
26,1828,845616,15221088,0.17
157,820,802595,5618165,0.19
148,1059,810632,20265800,0.49
106,895,782289,35203005,0.32
135,1048,643732,37336456,0.29
70,1845,776011,24056341,0.2
69,1386,122742,3436776,0.15
162,1979,1501,18012,0.18
158,86,1501,51034,0.11
160,1198,1998,35964,0.13
5,216,100184,3907176,0.24
114,1004,713800,26410600,0.39
101,405,629049,33968646,0.24
161,1624,1503,28557,0.44
69,1349,318015,8904420,0.39
150,621,885529,20367167,0.11
160,1622,2004,52104,0.12
161,847,1502,70594,0.24
152,1141,643674,8367762,0.17
13,1232,498907,13470489,0.47
97,1142,756294,42352464,0.39
157,1438,308115,10167795,0.23
3,924,36348,508872,0.27
101,420,107866,970794,0.45
91,121,650039,20801248,0.49
160,941,1997,11982,0.18
162,250,1495,29900,0.12
162,203,1502,33044,0.36
70,161,295249,15057699,0.19
117,1947,36942,1219086,0.49
35,1561,200196,4003920,0.17
59,1808,606808,30947208,0.18
1,946,478001,21510045,0.17
158,1593,1501,13509,0.25
159,554,1516,24256,0.17
51,265,67331,2019930,0.42
152,1972,421940,7172980,0.32
86,548,897300,36789300,0.11
161,223,1503,60120,0.37
160,1962,2001,92046,0.37
159,1352,1508,42224,0.49
35,943,424252,12303308,0.32
158,1421,1498,70406,0.12
113,1032,241918,12095900,0.22
78,314,316756,6018364,0.16
20,310,43069,2196519,0.14
160,1383,1996,55888,0.14
122,1085,721901,23822733,0.14
145,780,944796,16061532,0.43
27,1218,240267,4565073,0.35
83,87,226048,13562880,0.17
158,796,1503,63126,0.29
67,1711,882537,6177759,0.32
162,149,1504,9024,0.46
52,863,285217,6559991,0.11
160,288,2004,54108,0.23
160,376,1994,13958,0.23
99,90,581006,12782132,0.2
159,432,1507,57266,0.27
110,100,238956,6690768,0.47
25,174,137653,8121527,0.33
106,1498,241481,14247379,0.26
70,1194,427659,4276590,0.43
162,1548,1499,68954,0.14
160,617,1996,93812,0.39
158,1504,1502,45060,0.29
140,1396,131028,3537756,0.49
162,1735,1505,39130,0.42
160,1431,1996,15968,0.47
129,1818,580204,27849792,0.38
160,939,2000,54000,0.33
5,398,681102,8173224,0.31
33,278,586282,12311922,0.26
162,982,1501,58539,0.37
103,850,187457,4124054,0.35
87,67,187498,7874916,0.46
20,385,657268,15774432,0.42
100,831,50811,2184873,0.44
9,1139,185705,7428200,0.25
52,276,551635,11032700,0.36
158,1997,1503,84168,0.36
161,329,1503,15030,0.18
110,1255,108013,4752572,0.22
162,1559,1499,23984,0.13
162,239,1503,28557,0.27
61,1792,566598,13031754,0.22
136,62,950760,22818240,0.3
18,1753,59393,1900576,0.23
160,1167,1999,87956,0.35
155,1365,30124,662728,0.11
120,1656,233333,9099987,0.27
161,1720,1500,24000,0.11
158,1046,1498,64414,0.36
27,168,614568,16593336,0.24
159,1844,1510,66440,0.48
160,1686,1997,105841,0.31
114,1888,916211,9162110,0.47
161,855,1505,18060,0.45
87,131,6752,249824,0.45
160,1373,1996,67864,0.2
4,759,512230,30221570,0.24
110,1304,920058,4600290,0.4
158,1466,1495,20930,0.14
23,1248,492208,20180528,0.34
158,848,1498,79394,0.42
79,1666,978676,45997772,0.33
161,1704,1498,56924,0.47
162,413,1498,52430,0.27
160,1514,2001,24012,0.43
30,376,419823,2938761,0.18
158,1578,1499,74950,0.31
152,845,866656,45066112,0.26
160,1577,1998,51948,0.3
66,315,993303,4966515,0.12
8,194,894617,25943893,0.17
0,553,897396,44869800,0.47
7,1470,460924,27194516,0.14
111,841,527522,13188050,0.27
76,1703,820980,39407040,0.42
129,1445,446718,13401540,0.46
161,1597,1500,15000,0.19
159,207,1510,49830,0.24
56,1521,633325,12666500,0.23
162,154,1505,84280,0.44
133,1645,161755,2264570,0.4
161,1922,1500,54000,0.44
120,16,634614,36172998,0.15
158,699,1503,10521,0.4
160,764,2007,116406,0.35
111,1060,926554,24090404,0.23
162,1966,1497,44910,0.41
54,184,461572,10616156,0.13
161,1701,1502,67590,0.2
64,67,898932,37755144,0.49
78,65,662809,3976854,0.38
8,470,47761,2579094,0.32
10,1727,127138,6102624,0.2
22,765,925944,12037272,0.49
63,1430,434523,3041661,0.21
150,646,639986,30719328,0.24
55,1955,395199,16203159,0.24
113,1479,606248,12124960,0.13
109,693,669190,12714610,0.13
36,699,924393,6470751,0.3
116,821,85877,1288155,0.22
31,510,781757,33615551,0.34
149,1192,840798,17656758,0.11
24,1805,82491,1732311,0.25
140,562,122706,4172004,0.39
159,434,1514,9084,0.36
7,321,747059,38100009,0.31
161,1483,1501,31521,0.41
108,1671,55660,1224520,0.1
9,828,395838,8708436,0.19
30,1839,541578,10831560,0.18
160,1472,1997,55916,0.47
111,685,151997,3951922,0.5
18,727,562768,27575632,0.38
27,1104,530088,9011496,0.46
8,1173,599685,17390865,0.15
29,273,273351,7380477,0.48
91,931,284931,2849310,0.3
120,249,496315,11911560,0.39
162,1414,1498,40446,0.35
51,838,309775,9912800,0.29
89,1491,250136,10255576,0.13
119,253,795229,39761450,0.47
64,1136,662459,6624590,0.21
54,74,263180,11053560,0.14
160,1645,1999,27986,0.43
60,674,71893,1725432,0.25
120,1014,693416,29123472,0.47
69,360,8479,76311,0.45
94,1738,332194,9301432,0.41
159,596,1514,28766,0.34
92,1308,528094,17427102,0.39
158,725,1502,31542,0.39
132,583,42260,1141020,0.47
161,131,1500,55500,0.35
161,523,1498,28462,0.29
47,184,146837,3377251,0.46
162,1504,1502,45060,0.37
138,1805,503026,10563546,0.2
53,1394,73909,3695450,0.12
159,1121,1509,22635,0.27
77,1200,122045,976360,0.26
30,490,624165,13731630,0.34
101,1263,56997,1025946,0.12
139,1433,142663,1569293,0.23
159,300,1508,64844,0.49
145,880,547701,29575854,0.38
31,908,701518,18940986,0.41
2,1098,914392,25602976,0.49
158,63,1500,39000,0.16
84,281,100070,3202240,0.27
94,1894,393024,21616320,0.47
29,1545,427951,13694432,0.26
93,1645,374384,5241376,0.22
54,274,279345,14805285,0.45
51,369,383408,4600896,0.43
33,1207,934846,8413614,0.25
66,384,796677,9560124,0.29
30,107,642374,12205106,0.18
105,1649,958894,35479078,0.26
92,1031,510507,21951801,0.28
14,1032,804294,40214700,0.44
37,575,829462,48108796,0.4
139,514,464539,13471631,0.19
112,1692,449419,23369788,0.27
130,1419,300283,2702547,0.45
161,1477,1502,66088,0.3
28,800,102579,4616055,0.23
161,178,1500,10500,0.14
82,1283,588602,5297418,0.15
29,181,604256,32629824,0.33
160,431,1997,95856,0.36
161,793,1502,57076,0.44
145,57,770630,13871340,0.24
106,331,219582,2415402,0.24
158,412,1499,40473,0.22
56,1358,694094,30540136,0.47
160,1869,2000,56000,0.25
85,191,119705,3471445,0.13
57,396,182566,2921056,0.11
158,685,1506,39156,0.48
160,749,2000,38000,0.48
60,1880,431908,6910528,0.23
155,1346,550494,26974206,0.2
161,473,1505,63210,0.21
66,1663,991689,51567828,0.36
158,1314,1499,55463,0.33
30,1862,761933,7619330,0.25
14,1108,470507,28230420,0.33
128,292,318020,5724360,0.5
51,829,663217,12601123,0.12
162,53,1498,31458,0.26
159,395,1509,16599,0.28
158,1233,1495,23920,0.35
4,1169,914586,51216816,0.43
159,150,1509,69414,0.42
161,1752,1502,7510,0.13
159,1456,1513,62033,0.18
160,1172,2001,24012,0.16
159,166,1511,66484,0.28
161,128,1500,88500,0.28
35,388,939400,25363800,0.37
110,1955,920865,37755465,0.15
131,1696,88337,1148381,0.48
156,460,963420,26975760,0.18
162,550,1497,11976,0.21
121,525,215538,6466140,0.29
160,1031,1998,85914,0.31
65,328,25903,543963,0.11
154,163,774374,20908098,0.25
156,23,245294,12509994,0.27
112,316,324517,11358095,0.34
74,1797,586497,16421916,0.16
110,544,203484,1831356,0.21
159,312,1510,43790,0.12
29,1932,142180,7109000,0.42
35,653,344414,6543866,0.46
155,1570,401751,14864787,0.3
162,71,1494,59760,0.49
160,1819,2001,88044,0.35
131,1330,585425,28685825,0.18
90,1153,271066,7589848,0.39
124,708,871626,12202764,0.11
1,1516,728697,13845243,0.31
158,278,1495,31395,0.45
148,595,428460,22708380,0.27
39,46,378717,7574340,0.38
116,1309,667512,39383208,0.14
124,166,989405,43533820,0.4
73,544,883261,7949349,0.35
50,620,849780,41639220,0.16
158,670,1499,49467,0.21
51,1288,252628,7326212,0.18
137,517,729802,23353664,0.45
66,1944,780300,36674100,0.31
28,1366,647360,14241920,0.11
161,1530,1501,52535,0.17
158,384,1501,18012,0.4
31,1364,573774,25246056,0.14
59,1612,771840,21611520,0.48
76,1732,63137,1515288,0.4
158,1135,1497,79341,0.23
158,746,1498,89880,0.39
160,1919,1998,57942,0.45
107,1449,862584,48304704,0.37
159,1993,1512,37800,0.18
161,1166,1508,58812,0.46
8,1947,33971,1121043,0.14
158,1700,1497,14970,0.3
160,1063,1997,107838,0.37
161,862,1504,88736,0.18
59,549,275245,10459310,0.32
121,1952,616105,25260305,0.11
160,678,2002,50050,0.18
12,1395,795281,31811240,0.18
158,1290,1499,17988,0.47
162,486,1500,49500,0.21
115,1520,597588,15537288,0.1
73,1720,85247,1363952,0.22
21,1171,938037,25326999,0.36
51,1859,925337,6477359,0.46
80,372,187436,2249232,0.3
46,1622,503250,13084500,0.17
162,370,1500,70500,0.43
66,1713,935062,7480496,0.19
155,0,95951,959510,0.2
161,1324,1504,45120,0.19
38,1944,589483,27705701,0.38
161,1152,1500,72000,0.44
158,500,1505,42140,0.16
147,1144,956326,8606934,0.48
9,1096,873437,37557791,0.49
162,909,1500,49500,0.4
161,1981,1501,13509,0.35
63,1246,346653,10399590,0.35
160,1465,1999,51974,0.26
64,1836,943914,35868732,0.33
160,40,1996,55888,0.15
65,1090,49373,493730,0.11
36,1196,497691,2986146,0.24
160,1446,1996,49900,0.25
120,202,307442,5533956,0.22
159,408,1504,15040,0.28
160,855,2000,24000,0.43
113,936,889821,18686241,0.48
119,905,165375,8599500,0.19
158,1994,1502,40554,0.16
94,129,329758,1978548,0.17
162,1025,1497,44910,0.47
158,1869,1501,42028,0.43
59,1307,972781,9727810,0.49
74,1744,873076,48892256,0.2
158,346,1501,25517,0.17
158,215,1496,8976,0.1
160,470,2001,108054,0.14
151,12,639893,12157967,0.18
91,563,459819,4598190,0.36
51,1880,228809,3660944,0.29
14,1002,385132,11168828,0.22
161,968,1504,90240,0.16
25,1724,22377,984588,0.36
60,1779,572377,19460818,0.19
148,198,499452,20477532,0.29
30,1677,317989,16217439,0.16
162,256,1502,22530,0.48
78,644,571133,11422660,0.13
161,1270,1497,10479,0.12
80,1882,348920,7327320,0.46
134,512,567229,33466511,0.13
91,579,458368,20626560,0.32
14,1475,461275,11070600,0.3
56,1558,166813,1668130,0.2
67,1129,686749,14421729,0.28
128,135,843455,50607300,0.2
161,167,1499,20986,0.21
158,1047,1501,51034,0.39
161,1068,1504,43616,0.21
162,1481,1501,7505,0.14
83,121,378784,12121088,0.3
58,398,583436,7001232,0.47
149,883,759781,22793430,0.18
50,1208,170572,2217436,0.33
150,956,833890,27518370,0.39
158,319,1498,7490,0.33
160,887,2003,66099,0.45
80,401,70288,843456,0.38
162,400,1495,59800,0.12
120,1399,580197,26689062,0.45
112,743,76716,4372812,0.15
118,1637,161320,7098080,0.27
159,1304,1504,7520,0.34
160,1812,2001,64032,0.29
162,170,1499,10493,0.29
158,399,1499,37475,0.19
101,1155,389269,13624415,0.48
160,43,2003,36054,0.2
161,1058,1503,36072,0.15
115,626,674295,35063340,0.19
87,946,941069,42348105,0.39
77,448,200493,5413311,0.4
114,1634,892214,7137712,0.43
161,874,1500,81000,0.47
159,53,1512,31752,0.4
149,953,622725,13699950,0.4
139,1760,918991,25731748,0.48
162,1753,1501,48032,0.16
79,1605,925782,5554692,0.49
161,1850,1503,12024,0.28
162,942,1501,40527,0.25
97,1744,748595,41921320,0.26
158,1396,1492,40284,0.36
159,1468,1509,43761,0.48
139,1462,718440,40232640,0.26
162,1491,1501,61541,0.42
53,914,778133,28012788,0.26
29,1292,7590,37950,0.42
94,205,77717,699453,0.24
1,1626,477044,16696540,0.37
151,1187,889518,24016986,0.24
133,573,871487,26144610,0.37
1,161,765322,39031422,0.12
159,1294,1512,13608,0.42
33,465,627406,13802932,0.25
100,923,436856,26211360,0.44
160,523,1996,37924,0.11
97,361,731248,19012448,0.34
12,935,891845,18728745,0.11
47,1492,380459,20164327,0.16
102,1770,242022,13553232,0.25
147,1512,540766,6489192,0.29
161,351,1503,51102,0.25
63,621,806483,18549109,0.24
87,1932,201475,10073750,0.12
140,1717,470343,17402691,0.23
161,691,1500,90000,0.12
57,1903,795800,43769000,0.46
161,1641,1504,48128,0.49
113,245,655845,18363660,0.44
6,1291,924902,7399216,0.32
158,1318,1501,25517,0.32
159,1901,1505,13545,0.24
115,1466,67838,949732,0.45
159,1565,1512,25704,0.19
0,498,504231,8571927,0.33
60,648,824051,15656969,0.16
161,789,1497,71856,0.28
83,958,795477,7159293,0.27
158,427,1497,44910,0.18
85,363,763878,9166536,0.28
159,1097,1508,40716,0.45
35,501,204742,5323292,0.48
131,1614,809771,40488550,0.27
161,1838,1500,24000,0.3
158,1545,1503,48096,0.25
162,1830,1494,71712,0.15
85,333,298075,3576900,0.25
158,1152,1501,72048,0.15
97,711,319435,7985875,0.2
10,996,428673,11145498,0.22
26,1890,666424,13994904,0.45
141,520,534314,24578444,0.47
162,1915,1499,20986,0.4
162,989,1498,61418,0.3
158,646,1503,72144,0.21
159,175,1513,59007,0.21
135,1722,605241,18157230,0.3
141,402,455534,10477282,0.17
22,1584,935431,14966896,0.17
155,1936,729661,37212711,0.19
61,1235,683037,38933109,0.26
127,424,861669,37051767,0.19
159,867,1511,22665,0.29
1,1328,915304,23797904,0.27
159,118,1508,9048,0.15
159,1903,1511,83105,0.31
77,1526,86139,4909923,0.29
160,1340,2001,22011,0.16
117,532,414728,6635648,0.44
140,724,728747,28421133,0.29
94,1518,275147,9630145,0.35
21,774,449518,2247590,0.14
66,461,540153,25387191,0.44
0,1978,579301,21434137,0.39
98,200,592585,17184965,0.39
161,1221,1501,54036,0.31
65,1157,616642,9249630,0.45
161,1509,1499,35976,0.32
123,807,311396,8096296,0.42
158,837,1503,43587,0.25
68,1104,513510,8729670,0.39
45,785,282317,5364023,0.16
157,1392,108257,2814682,0.13
66,1280,119925,6116175,0.41
109,1493,977675,49861425,0.2
16,1282,104252,2606300,0.11
156,41,874760,20119480,0.13
141,1582,788047,11032658,0.21
5,1612,104762,2933336,0.35
159,1454,1513,30260,0.16
159,1805,1512,31752,0.17
162,1249,1501,18012,0.31
28,1268,183788,2940608,0.43
48,393,826872,4961232,0.5
58,456,526313,27894589,0.41
42,1009,985787,48303563,0.11
146,1331,555022,19980792,0.28
159,1690,1513,65059,0.21
105,1817,627498,37649880,0.49
59,984,910025,40951125,0.12
41,415,597266,34641428,0.33
90,381,3123,62460,0.31
159,1636,1512,80136,0.32
158,1182,1500,43500,0.15
161,584,1503,9018,0.26
83,1569,12225,635700,0.41
158,1760,1494,41832,0.32
148,1124,231914,4638280,0.11
11,1509,413119,9914856,0.4
135,507,247558,3960928,0.1
159,1726,1507,48224,0.2
134,1439,950744,38029760,0.38
160,1178,1994,49850,0.12
158,882,1498,43442,0.11
5,1352,56195,1573460,0.22
162,1963,1496,34408,0.2
53,229,133733,3744524,0.33
159,635,1514,51476,0.5
162,900,1495,37375,0.27
158,509,1502,7510,0.47
159,575,1507,87406,0.17
29,1461,127752,6643104,0.18
33,793,755571,28711698,0.18
137,586,13821,663408,0.46
162,525,1501,45030,0.46
93,1137,850004,22100104,0.38
158,874,1501,81054,0.27
139,174,595596,35140164,0.29
45,73,175047,9802632,0.27
4,485,919736,32190760,0.47
97,1807,690662,17266550,0.12
75,1490,284706,4270590,0.47
8,993,351831,6684789,0.5
162,1295,1502,25534,0.27
45,198,667656,27373896,0.45
86,606,808615,10511995,0.29
162,822,1504,60160,0.41
161,291,1503,28557,0.38
131,1739,705687,4939809,0.22
159,17,1508,18096,0.31
120,12,379350,7207650,0.22
160,1870,1999,79960,0.19
49,936,895089,18796869,0.24
75,373,258832,1552992,0.33
31,874,188572,10182888,0.4
158,813,1500,49500,0.45
134,1060,243604,6333704,0.33
138,1965,484595,8238115,0.45
60,559,844295,30394620,0.24
156,1227,57780,1155600,0.43
56,843,140723,3658798,0.49
159,86,1506,51204,0.13
67,525,128570,3857100,0.4
161,703,1506,7530,0.44
15,968,959319,57559140,0.26
160,1948,1994,87736,0.22
158,152,1499,61459,0.26
138,1143,876544,21913600,0.5
12,1415,896876,51121932,0.17
134,1153,989982,27719496,0.45
13,1677,672802,34312902,0.35
91,891,455272,12747616,0.4
123,223,271455,10858200,0.23
159,716,1511,13599,0.15
79,1569,34234,1780168,0.19
158,1447,1500,57000,0.16
131,433,878773,52726380,0.12
161,1951,1499,43471,0.47
77,759,34259,2021281,0.46
159,1003,1508,7540,0.25
151,1011,460261,25314355,0.33
89,434,142490,854940,0.36
158,947,1504,43616,0.24
137,1547,575147,3450882,0.41
159,1634,1507,12056,0.35
159,103,1514,59046,0.29
162,356,1502,88618,0.14
161,779,1492,49236,0.47
40,1919,367455,10656195,0.43
54,935,931658,19564818,0.34
158,1550,1498,82390,0.34
159,757,1514,68130,0.43
158,890,1493,79129,0.24
124,1166,384252,14985828,0.47
71,563,130918,1309180,0.42
161,1068,1505,43645,0.29
51,585,948444,16123548,0.28
153,1774,985347,42369921,0.24
158,489,1500,40500,0.21
57,26,661725,37056600,0.18
158,190,1497,37425,0.13
87,793,852392,32390896,0.23
45,1169,998616,55922496,0.26
91,1264,711808,15659776,0.42
59,944,659500,4616500,0.3
30,1476,946700,28401000,0.3
66,1588,54945,1483515,0.35
131,1180,761584,33509696,0.43
158,625,1505,55685,0.45
96,1212,403523,11298644,0.28
159,887,1506,49698,0.26
65,545,696892,20906760,0.33
160,1729,1994,107676,0.27
67,309,532404,31944240,0.31
88,7,601399,15636374,0.1
43,1631,252054,4536972,0.48
2,1480,777799,29556362,0.16
121,1816,66778,3939902,0.31
159,1716,1512,78624,0.49
161,885,1499,38974,0.28
44,307,682727,7509997,0.23
58,185,848830,29709050,0.21
162,975,1500,15000,0.43
35,132,381637,5724555,0.43
27,610,419568,2517408,0.16
68,1128,878783,7030264,0.47
159,36,1506,72288,0.12
113,1579,727309,7273090,0.2
158,1046,1504,64672,0.41
160,1111,2001,26013,0.26
142,1170,638818,18525722,0.48
51,1916,294874,2653866,0.37
120,792,873449,9607939,0.24
161,1434,1506,21084,0.12
93,308,381670,22900200,0.4
159,1210,1514,30280,0.18
88,1873,366882,15409044,0.41
159,775,1508,64844,0.41
160,25,1998,17982,0.23
149,1202,750056,24001792,0.12
154,30,947794,27486026,0.48
159,205,1512,13608,0.11
158,1249,1497,17964,0.26
17,1951,467096,13545784,0.33
54,770,365405,6211885,0.35
16,1417,947591,18004229,0.19
11,1102,787971,4727826,0.35
12,796,463095,19449990,0.31
50,1134,36020,936520,0.27
147,1369,104538,1254456,0.34
71,1083,422397,12249513,0.48
102,1825,904808,33477896,0.37
159,350,1509,12072,0.16
112,1623,541685,11375385,0.36
160,716,2004,18036,0.34
121,1558,339178,3391780,0.31
161,1082,1505,10535,0.42
7,1056,808346,21825342,0.21
159,1367,1509,51306,0.25
128,1832,743733,34211718,0.41
161,1959,1504,84224,0.35
60,714,410599,8622579,0.24
162,532,1499,23984,0.34
129,947,967477,28056833,0.45
19,1318,465682,7916594,0.12
143,1668,628647,11944293,0.17
20,800,446806,20106270,0.42
63,904,66289,3712184,0.16
158,957,1498,38948,0.35
64,1258,543492,4347936,0.42
132,11,300649,12627258,0.44
36,1021,336462,12785556,0.35
158,1178,1497,37425,0.36
156,1610,104225,5523925,0.1
139,1043,917320,24767640,0.15
159,1684,1510,39260,0.35
159,1847,1507,10549,0.5
153,287,695245,5561960,0.11
99,1354,716246,21487380,0.45
79,5,565807,15842596,0.38
47,1866,652699,7179689,0.37
10,633,152944,3670656,0.34
161,187,1503,58617,0.19
162,1771,1500,69000,0.35
162,1767,1496,10472,0.38
97,1792,248156,5707588,0.46
55,970,277346,2773460,0.13
117,384,805113,9661356,0.47
159,161,1510,77010,0.25
50,1853,601071,19234272,0.23
53,1033,118252,1300772,0.14
101,1275,660637,13212740,0.31
159,1376,1509,69414,0.35
161,1642,1495,70265,0.45
160,1419,1998,17982,0.31
100,762,438564,13156920,0.3
71,1473,698297,37708038,0.42
37,1278,912597,17339343,0.37
126,1593,165088,1485792,0.38
91,1929,684081,9577134,0.31
131,520,359643,16543578,0.22
158,299,1501,73549,0.31
36,1175,823864,46960248,0.25
37,1792,765898,17615654,0.21
17,548,467844,19181604,0.48
17,107,256496,4873424,0.14
68,79,42271,845420,0.28
159,496,1513,86241,0.26
161,1478,1505,70735,0.49
159,1942,1511,40797,0.29
117,299,131972,6466628,0.12
162,1557,1499,14990,0.37
161,1362,1500,7500,0.3
29,821,69349,1040235,0.24
162,548,1501,61541,0.32
90,1099,397341,18277686,0.24
21,416,268396,6441504,0.22
160,1087,2002,20020,0.13
160,77,1997,77883,0.46
159,677,1507,21098,0.24
34,1406,733447,24937198,0.27
160,963,2003,90135,0.43
17,1760,548175,15348900,0.32
141,672,285749,8000972,0.37
57,542,739723,28849197,0.18
125,748,722973,11567568,0.25
88,1041,870082,44374182,0.47
66,385,456451,10954824,0.48
161,1519,1498,88382,0.31
67,519,700655,3503275,0.26
103,383,45091,1803640,0.44
158,1721,1505,78260,0.36
102,609,382393,15295720,0.27
162,650,1500,24000,0.29
56,1794,692227,29765761,0.23
6,1882,295398,6203358,0.38
160,1178,1997,49925,0.39
92,530,472412,14644772,0.43
160,1841,1998,25974,0.32
67,198,133792,5485472,0.43
162,1802,1503,75150,0.4
160,251,1998,65934,0.25
